unnamed,2026-03-31,2025-03-31,2024-03-31,2023-03-31,2022-03-31,company,unnamed_2,unnamed_3,unnamed_4,unnamed_5,unnamed_6,unnamed_7,unnamed_8,unnamed_9,unnamed_10,unnamed_11,unnamed_12,unnamed_13,unnamed_14,unnamed_15,unnamed_16,unnamed_17,unnamed_18,unnamed_19,unnamed_20,unnamed_21,unnamed_22,unnamed_23,unnamed_24,unnamed_25,unnamed_26,unnamed_27,unnamed_28,unnamed_29,unnamed_30,unnamed_31,unnamed_32,unnamed_33,unnamed_34,unnamed_35,unnamed_36,unnamed_37,unnamed_38,unnamed_39,unnamed_40,unnamed_41,unnamed_42,unnamed_43,unnamed_44,unnamed_45,unnamed_46,unnamed_47,unnamed_48,unnamed_49
Deferred Tax Liabilities Net,,,,,,Strides Pharma Science,43.9,145.86,,455.8,507900,2227.51,888100,2208.96,2234800,2056.01,313400,208.16,359.48,463.48,379.18,357.19,60.7,,557.76,,532.96,,1416.87,,,,,,,,,,,,,,,,,,,,,,,,,
(C)deferred Tax Liabilities (net),,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,445.71,,403.45,,1193.56,,1206.69,,,,,,,,,,,,,,,,,,,,,,,,
Minority Interest,,,,,,Strides Pharma Science,756.68,139.17,175442,502.11,278900,1335.01,1387600,1546.48,1717300,1529.54,699100,672.38,502.2,373.41,281.49,240.88,-295.71,-393.75,-599.95,-538.57,-564.17,346.33,469.1,417.72,,,,,,,,,,,,,,,,,,,,,,,,
Other Long-term Liabilities,,,,,,Strides Pharma Science,126.81,142.2,201042,141.98,314600,54.97,341100,96.26,105800,103.67,13900,18.68,17.08,16.13,15.37,,16.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Provisions,,,,,,Strides Pharma Science,165.58,60.24,236156,144.53,222000,251.93,280500,165.52,173800,522.37,240100,639.52,648.77,674.08,760.76,642.8,733.55,,846.91,,1025.02,,1111.46,,,,,,,,,,,,,,,,,,,,,,,,,
Other Non-current Liabilities,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,16.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Financial Liabilities,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,571.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(B) Provision,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,734.2,,916.3,,1139.38,,1263.64,,,,,,,,,,,,,,,,,,,,,,,,
Iii)other Financial Liabilities,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,136.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Financial Liabilities - Lt,,,,,,Strides Pharma Science,,207.96,,1546.17,3574400,3918.08,4070400,3924.06,4209400,4409.92,967100,678.43,818.14,753.65,708.61,,381.21,120.51,127.27,,154.21,147.47,214.68,312.13,,,,,,,,,,,,,,,,,,,,,,,,
(D Other Non-current Liabilities,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,18.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non- Current Tax Liabilities (net),,,,,,Strides Pharma Science,,,,,,,,,,,,,,1790.91,1790.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Stock - Par Value,,,,,,Strides Pharma Science,595.66,596.16,596256,893.46,893700,894.23,894900,895,895500,895.49,895500,895.65,896.26,896.81,897.77,897.9,902.9,903.03,903.33,919,919.58,921.63,921.73,921.73,,,,,,,,,,,,,,,,,,,,,,,,
Reserves & Surplus,,,,,,Strides Pharma Science,9472.6,,11287229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Equity,,,,,,Strides Pharma Science,,10961.66,,25685.22,25039500,26644.49,26280400,23741.58,22750700,25591.55,25083500,24378.52,25991.89,26869.8,23158.07,22694.38,22410.8,,19631.81,,21794.57,,26636.69,,,,,,,,,,,,,,,,,,,,,,,,,
(B Other Equity,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,21219.55,,20336.65,,24596.68,,30153.92,,,,,,,,,,,,,,,,,,,,,,,,
Total Shareholders Equity,,,,,,Strides Pharma Science,10068.26,11557.82,11883485,26578.68,25933200,27538.72,27175300,24636.58,23646200,26487.04,25979000,25274.17,26888.15,27766.61,24055.84,23592.28,23313.7,22122.58,20535.14,21255.65,22714.15,25518.31,27558.42,31075.65,,,,,,,,,,,,,,,,,,,,,,,,
Total Liabilities & Shareholders Equity,,,,,,Strides Pharma Science,20990.19,24805.25,42034382,74559.13,77823200,82742,84753900,67084.12,72353200,79796.55,59881100,61517.33,66323.61,70150.2,68434.96,69758.62,68448.57,66384.2,63378.04,58397.55,59896.29,60487.25,65205.75,69272.32,,,,,,,,,,,,,,,,,,,,,,,,
Strides Pharma Science Limited | Income Statement (As Reported),,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P Capital IQ - Standard,,,,,,Strides Pharma Science,2015 FQ1,2015 FQ2,2015 FQ3,2015 FQ4,2016 FQ1,2016 FQ2,2016 FQ3,2016 FQ4,2017 FQ1,2017 FQ2,2017 FQ3,2017 FQ4,2018 FQ1,2018 FQ2,2018 FQ3,2018 FQ4,2019 FQ1,2019 FQ2,2019 FQ3,2019 FQ4,2020 FQ1,2020 FQ2,2020 FQ3,2020 FQ4,2021 FQ1,2021 FQ2,2021 FQ3,2021 FQ4,2022 FQ1,2022 FQ2,2022 FQ3,2022 FQ4,2023 FQ1,2023 FQ2,2023 FQ3,2023 FQ4,2024 FQ1,2024 FQ2,2024 FQ3,2024 FQ4,2025 FQ1,2025 FQ2,2025 FQ3,2025 FQ4,2026 FQ1,2026 FQ2,2026 FQ3,2026 FQ4
Period Ended,,,,,,Strides Pharma Science,2014-06-30 00:00:00,2014-09-30 00:00:00,2014-12-31 00:00:00,2015-03-31 00:00:00,2015-06-30 00:00:00,2015-09-30 00:00:00,2015-12-31 00:00:00,2016-03-31 00:00:00,2016-06-30 00:00:00,2016-09-30 00:00:00,2016-12-31 00:00:00,2017-03-31 00:00:00,2017-06-30 00:00:00,2017-09-30 00:00:00,2017-12-31 00:00:00,2018-03-31 00:00:00,2018-06-30 00:00:00,2018-09-30 00:00:00,2018-12-31 00:00:00,2019-03-31 00:00:00,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,2023-03-31 00:00:00,2023-06-30 00:00:00,2023-09-30 00:00:00,2023-12-31 00:00:00,2024-03-31 00:00:00,2024-06-30 00:00:00,2024-09-30 00:00:00,2024-12-31 00:00:00,2025-03-31 00:00:00,2025-06-30 00:00:00,2025-09-30 00:00:00,2025-12-31 00:00:00,2026-03-31 00:00:00
Currency,,,,,,Strides Pharma Science,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR
Units,,,,,,Strides Pharma Science,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions,Millions
Revenues,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue from Operations,,,,,,Strides Pharma Science,,,,,,,,9243200,7895200,8719600,7297800,6771300,6577800,7686600,7487900,6698900,4726900,5196100,5698900,6161800,6857.99,7150.91,7324.35,6186.44,7817.97,7935.58,8320.22,9084.93,6883.66,7214.73,7943.93,8660.18,9400.74,8970.97,8648.46,9863.7,9299.94,9994.27,10057.73,10435.02,10543.41,11669.34,11536.67,11903.93,11197.36,12208.31,11946.46,13234.7
Net Sales/income from Operations (Net of Excise Duty),,,,,,Strides Pharma Science,2410612,2652346,3143739,3078267,5840000,3508841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sales/income from Operations (inclusive of Excise Duty),,,,,,Strides Pharma Science,,,,,,,8336500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Income,,,,,,Strides Pharma Science,132352,217426,44187,279567,290400,191222,338900,278400,207800,545800,221800,623900,344600,221400,156600,154300,47600,98500,96500,165800,102.53,129.87,122.22,176.51,123.05,128.71,132.03,130.48,135.32,222.1,101.89,860.57,135.48,234.59,262,271.21,86.45,358.48,87.54,-135.46,127.16,284.11,56.16,119.79,85.83,271.4,1068.62,81.28
Total Revenues,,,,,,Strides Pharma Science,2542964,2869772,3187926,3357834,6130400,3700063,8675400,9521600,8103000,9265400,7519600,7395200,6922400,7908000,7644500,6853200,4774500,5294600,5795400,6327600,6960.52,7280.78,7446.57,6362.95,7941.02,8064.29,8452.25,9215.41,7018.98,7436.83,8045.82,9520.75,9536.22,9205.56,8910.46,10134.91,9386.39,10352.75,10145.27,10299.56,10670.57,11953.45,11592.83,12023.72,11283.19,12479.71,13015.08,13315.98
Expenses,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cost of Materials Consumed,,,,,,Strides Pharma Science,-1193896,-1161354,-1430523,-1301104,-2944900,-1482782,-3610500,-4475200,-2471000,-2598900,-2279600,-1604400,-2296800,-2350300,-1619400,-2208500,-2761300,-2600300,-1966700,-2692200,-3091.61,-2579.89,-2775.38,-1756.61,-2766.94,-3215.32,-3894.32,-4027.65,-3169.28,-2872.31,-3175.91,-1691.82,-4926.95,-3726.86,-3078.95,-2684.05,-2698.46,-3423.03,-2923.56,-3140.59,-3204.33,,-4765.8,-2697.32,-2605.8,,-4597.07,-4088.76
Purchase of Stock in Trade,,,,,,Strides Pharma Science,-171763,-200079,-79498,-208152,-348400,-302719,-739000,-1188800,-1656200,-1584000,-1908900,-1243300,-1058700,-1045000,-1193700,-1094100,-75000,-536900,-824500,-435100,-382.33,-335.37,-388.26,-363.4,-440.39,-619.67,-743.12,-1157.58,-607.8,-840.16,-539.13,-1173.97,-593.14,-123.06,-476.63,-685.87,-565.03,-636.4,-1757.97,-1489.22,-1496.74,,-1337.73,-2315.97,-1209.13,,-713.77,-1274.46
(B)purchases of Stock in Trade,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1730.38,,,,-418,,
(A)cost of Materials Consumed,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4091.47,,,,-4297.56,,
"Changes in Inventories of Finished Goods, Work in Progress and Stock in Trade",,,,,,Strides Pharma Science,135872,58313,-90151,37516,234900,16361,77000,817300,397800,443500,745700,-68000,-152600,-466300,-677700,374700,269700,539200,-10900,242000,315.4,-73.7,552.93,-346.52,184.78,750.51,1131.69,1470.08,286.34,465.82,-295.95,-1409,804.07,-20.95,-119.39,-637.07,-585.97,-121.49,-5.9,307,202.51,,1302.29,23.62,-627.9,,681.43,0.77
"(C)changes in Inventories of Finished Goods, Work in Progress and Stock in Trade",,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.64,,,,-437.05,,
Employee Benefit Expense,,,,,,Strides Pharma Science,-392627,-389707,-412809,-525468,-1075900,-550432,-1318200,-1047000,-1282200,-1555600,-1123500,-1099700,-1031000,-1124500,-1131500,-1053500,-773800,-907100,-780800,-832600,-971.25,-1097.05,-1116.38,-1240.9,-1297.83,-1383.14,-1283.5,-1537,-1613.57,-1483.55,-1799.43,-1572.54,-1836.6,-1916.91,-1810.11,-1756.61,-1675.32,-1999.3,-1804.19,-1942.6,-2085.53,-2156.98,-2156.43,-2228.64,-2255.18,-2267.81,-2295.44,-2471.14
G Other Expenses,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2156.11,,,,-2472.22,,
Depreciation and Amortization Expenses,,,,,,Strides Pharma Science,-140246,-146788,-158586,-194700,-318200,-211190,-402300,-393400,-423500,-443800,-308700,-376900,-344900,-372500,-379500,-443400,-290100,-308600,-278700,-296500,-428.91,-419.99,-434.67,-453.4,-491.32,-527.9,-525.09,-518.56,-548.83,-565.59,-608.96,-606.76,-604,-617.02,-602.21,-609.29,-595.9,-601.05,-494.44,-479.35,-465.23,,-484.24,-488.6,-488.86,,-506.23,-532.49
(F) Depreciation and Amortization Expense,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-484.53,,,,-496.43,,
Reversal of Provision for Impairment of Fixed Assets,,,,,,Strides Pharma Science,,,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Write-off/provision of Assets (net),,,,,,Strides Pharma Science,,,,-9000,,,,-65300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Income(Loss) from Equity Investments, Pre-tax",,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.58,,,,-10.48,,
Share of Profit/loss of Joint Ventures and Associates,,,,,,Strides Pharma Science,,,,,,,,-1500,-1000,-1000,-1300,6900,-30600,-53000,-32300,-52100,-69700,-115400,-68700,-203200,-178.08,-212.52,-233.89,-447.8,-209.6,-301.22,-269.15,-198.22,-195.26,-233.73,-242.75,-436.38,-563.91,-448.38,-1434.53,-406.01,,,,,,,,,,,,
"Share of Loss of Joint Ventures and Associates, Net",,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-329.29,-422.54,,,,,,,,,,
Currency Translation Gain(Loss),,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,6300,17100,-43700,-111000,4100,-26.94,10.84,14.26,-186.52,38.93,48.83,11.93,-19.52,51.17,-124.88,,,,,,,,,,,,,,,,,,
Finance Costs,,,,,,Strides Pharma Science,-104358,-131072,-87628,-151290,-277300,-189164,-539400,-617000,-559400,-579700,-440800,-478700,-524200,-485800,-497700,-454700,-167500,-172800,-219000,-233600,-353.4,-404.2,-396.33,-403.27,-369.1,-368.66,-346.81,-416.08,-414.54,-435.55,-422.52,-494.83,-545.41,-676.4,-584.44,-805.17,-764.2,-785.85,-697.09,-710.99,-725.24,,-521.82,-503.22,-474.6,,-433.79,-415.79
Ciq Balancing Calc.-expenses,,,,,,Strides Pharma Science,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E) Finance Costs,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-738.23,,,,-461.27,,
Recovery/(write Off) of Loans and Advances Given in Earlier Years (net),,,,,,Strides Pharma Science,,,22745,,13100,,,400,48700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Income,,,,,,Strides Pharma Science,125703,103467,103098,53402,292200,205854,93800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Expenses,,,,,,Strides Pharma Science,-489056,-604611,-577141,-673723,-1279400,-728495,-1561400,-2292200,-1561100,-1885100,-1316000,-1459800,-1326100,-1622700,-1556000,-1794900,-958500,-1207500,-1394400,-1520400,-1492.1,-1599,-1788.84,-1642.11,-1987.48,-1895.87,-1936.91,-2240.91,-2332.86,-2495.31,-2118.21,-2391.21,-2246.59,-2201.9,-1999.96,-2544.53,-2109.24,-2282.78,-2146.21,-2126.47,-2059.05,,-2475.88,-2506.94,-2318.61,,-2662.16,-3004.04
Merger and Acquisition Costs,,,,,,Strides Pharma Science,,-50644,-42420,-16337,-40100,-36670,-57100,-87400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Business Combination and Restructuring Expenses,,,,,,Strides Pharma Science,,,,,-168200,,,,-45900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exceptional Items,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.39,-59.79,-1649.28,-100.67,-80.71,,,-24.29,-274.15,,,-32.99,-64.05
Exceptional Items-net Gain/(loss),,,,,,Strides Pharma Science,,,,,,,,,,-122300,-114800,-76300,-33600,-122500,-63200,-216500,-29500,-49900,136100,159400,-66.46,834.36,156.29,-1700.99,449.18,131.33,-137.66,-9.32,-915.44,-599.03,-154.32,-769.46,-657.73,145.2,415.6,,,,,,,,,,,,,
Fair Valuation of Derivative Instruments,,,,,,Strides Pharma Science,,,,,-4400,,-8100,-15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exceptional Items-refer,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.77,-38.72,,,-83.67,-87.72,,
Exchange Fluctuation (gain)/loss - Net,,,,,,Strides Pharma Science,-41118,-62660,-34103,5794,-23100,-101979,-57200,270400,-47200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claims on Discontinued Products,,,,,,Strides Pharma Science,,,-39084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reversal of Option Cost,,,,,,Strides Pharma Science,,198963,596,-6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unwinding of Discount on Gross Obligations Overwritten Put Options to Nci,,,,,,Strides Pharma Science,,,,,,,,,-16700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Earnings before Taxes,,,,,,Strides Pharma Science,271476,483599,453045,330696,190700,318847,679200,430900,485300,938500,771700,995000,123900,265400,493500,-83500,-64100,-108400,276800,519500,284.84,1404.26,1036.3,-2178.57,1051.25,683.18,459.31,560.65,-2441.09,-1747.46,-1311.36,-1025.22,-1634.04,-380.72,-780.16,-67.08,3.19,-1568.97,215.24,636.63,1820.73,862.09,1128.93,1032.5,1219.44,1531.17,2455.06,1466.02
Taxes and Other Expenses,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Provision for Income Tax,,,,,,Strides Pharma Science,-81619,-848089,-263594,-221749,-75500,-129590,-95300,-170200,-133000,-97700,-374500,-206200,-21800,-34000,-326600,-117700,-17900,-17100,-95100,-159100,-155.04,-160.76,-81.06,-12.12,-68.1,-76.73,-68.49,-113.74,-40.94,-18.54,18.7,-230.37,-41.59,181.15,-61.66,-227.52,-71.37,-139.72,-111.65,-93.72,-155.31,-151.47,-121.42,-161.91,-108.8,-227.39,-276.46,-166.11
Provision for Income Tax,,,,,,Strides Pharma Science,,-60926,,,,,,-25600,45000,-31400,139500,127100,-20600,-20200,306500,167300,153200,72500,97400,234600,123.8,87,-31.9,116.79,35.27,15.69,-39.25,-1.16,396.34,86.18,26.08,1545.18,322.33,202.89,20.76,156.65,-25.42,214.14,-45.8,-31.51,-34.84,12.1,-116.63,-45.68,-55.7,11.46,-97.07,-21.59
"Income(Loss) from Equity Investments, After-Tax",,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-349.8,-15.84,,,,0.99,,,
Share of Profit/loss from Associates and Joint Ventures,,,,,,Strides Pharma Science,,,,,-15500,,-1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Share of Loss of Joint Ventures and Associate (net of Tax),,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-125.49,,,,,,,,,
"Share of Profit/Loss of joint venture and associates, net of taxes - (net)",,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.52,31.27,,,-0.31,14.49
Minority Interest (After Tax),,,,,,Strides Pharma Science,,-154,986,5028,6500,538,6500,111500,-64300,-113400,-88500,-195800,-52200,-31400,-26300,-88800,-17500,-33100,-30100,28100,7.93,8.07,15.6,26.4,17.22,39.59,26.9,23.42,33.69,54.23,49.87,2.6,-5.62,39.24,20.8,42.53,22.47,181.12,-43.91,77.32,18.91,-4.29,-20.94,-34.24,-59.85,-39.9,-60.15,-23.37
Earnings of Discontinued Operations,,,,,,Strides Pharma Science,-22566,8403860,90623,-37590,,,126200,-167600,-72600,-72600,-762400,-107000,-99500,-84300,-572100,-88700,-76600,-68800,-65600,-202400,-158.59,-25.61,,,,,,,,,,,,,,,,,10.37,-67.28,,,,,,,,
Earnings of Discontinued Operations,,,,,,Strides Pharma Science,,,,,,,,-23200,,-23300,153900,499000,75800,22600,-318200,62500,-20100,55100,32600,29100,-65.89,,,,,,,,,,,,,,,,,,56.44,9.39,,,,,,,,
Gain(Loss) due to Disc. Ops,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31881.07,,,,,,,
Gain on Disposal of Assets/settlement of Liabilities Attributable to the Discontinued Operations,,,,,,Strides Pharma Science,,,,,,,,,,140800,2033500,11100,,-32200,1298000,5837300,-100,-20300,2718200,25300,,114.2,,8.24,,147.72,,,,,,,,185.69,,,,,541.48,,,,,,,,,
Profit/loss After Tax from Discontinued Operations,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.31,,,,,,,,,,,,,,,,,,,,
Gain on Disposal of Assets/settlement of Liabilities Attributable to the Discontinued Operations (net),,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,
Net Income (Loss),,,,,,Strides Pharma Science,167291,7978290,190437,113975,106200,189795,589000,155800,260400,740900,1873200,1123200,5600,85900,854800,5688400,-43100,-120100,2934200,475100,37.05,1427.16,938.94,-2039.26,1035.64,809.45,378.47,460.86,-2052,-1625.59,-1216.71,292.19,-1358.92,228.25,-800.26,-95.42,-71.13,-1313.43,496.68,181.75,33514.72,718.43,879.46,821.94,996.08,1275.34,2021.07,1269.44
Supplementary Info,,,,,,Strides Pharma Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operating Income (Loss),,,,,,Strides Pharma Science,291249,425545,439218,492203,398500,440806,1121000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS - Continuing Operations,,,,,,Strides Pharma Science,3.19,-7.14,,,1.34,3.18,,3.88,3.73,7.79,5.02,8.06,0.33,2.01,5,-1.37,0.9,-0.52,3.23,7.1,3.11,14.95,10.48,-22.86,11.56,7.39,4.22,5.23,-22.88,-18.12,-13.55,3.25,-15.13,0.47,-8.86,-1.06,-0.79,-14.54,-1.22,2.6,17.77,7.81,9.56,8.92,10.81,13.84,21.93,13.77
Basic EPS - Discontinued Operations,,,,,,Strides Pharma Science,,,,,,,,-2.13,-0.82,0.5,15.94,4.51,-0.27,-1.05,4.55,64.93,-1.38,-0.82,29.54,-1.79,-2.7,0.99,,0.09,,1.64,,-0.09,,,,,,2.07,,,,,6.65,-0.62,346.87,,,,,,,
Basic Earnings Per Share – Total,,,,,,Strides Pharma Science,2.81,133.94,3.2,1.91,,3.18,5.52,1.74,2.91,8.29,20.96,12.57,0.06,0.96,9.55,63.56,-0.48,-1.34,32.77,5.31,0.41,15.94,10.48,-22.77,,9.03,4.22,5.14,,-18.12,-13.55,,,2.54,-8.86,-1.06,,,5.43,1.98,364.65,7.81,9.56,,10.81,13.84,21.93,
Diluted EPS - Continuing Operations,,,,,,Strides Pharma Science,3.18,,,,1.32,3.17,,3.87,3.72,7.77,5.01,8.04,0.33,2.01,4.99,-1.37,0.9,-0.52,3.23,7.09,3.11,14.95,10.48,,11.56,7.38,4.22,5.23,-22.88,-18.12,-13.55,3.25,-15.13,0.47,-8.86,-1.06,-0.79,-14.54,-1.22,2.6,17.74,7.8,9.55,8.92,10.81,13.84,21.92,13.77
Diluted EPS - Discontinued Operations,,,,,,Strides Pharma Science,,,,,,,,-2.13,-0.81,0.51,15.91,4.5,-0.27,-1.05,4.55,64.91,-1.38,-0.82,29.53,-1.79,-2.7,0.99,,,,1.65,,-0.09,,,,,,2.07,,,,,6.64,-0.62,346.22,,,,,,,
Diluted Earnings Per Share – Total,,,,,,Strides Pharma Science,2.8,133.53,3.19,1.91,,3.17,5.51,1.74,2.91,8.28,20.92,12.54,0.06,0.96,9.54,63.54,-0.48,-1.34,32.76,5.3,0.41,15.94,10.48,,,9.03,4.22,5.14,,-18.12,-13.55,,,2.54,-8.86,-1.06,,,5.42,1.97,363.96,7.8,9.55,,10.81,13.84,21.92,
