unnamed,2026-03-31,2025-03-31,2024-03-31,2023-03-31,2022-03-31,company,unnamed_2,unnamed_3,unnamed_4,unnamed_5,unnamed_6,unnamed_7,unnamed_8,unnamed_9,unnamed_10,unnamed_11,unnamed_12,unnamed_13,unnamed_14,unnamed_15,unnamed_16,unnamed_17,unnamed_18,unnamed_19,unnamed_20,unnamed_21,unnamed_22,unnamed_23,unnamed_24,unnamed_25,unnamed_26,unnamed_27,unnamed_28,unnamed_29,unnamed_30,unnamed_31,unnamed_32,unnamed_33,unnamed_34,unnamed_35,unnamed_36,unnamed_37,unnamed_38,unnamed_39,unnamed_40,unnamed_41,unnamed_42,unnamed_43,unnamed_44,unnamed_45,unnamed_46,unnamed_47,unnamed_48,unnamed_49
Period Ended,,,,,,Ajanta Pharma,2014-06-30 00:00:00,2014-09-30 00:00:00,2014-12-31 00:00:00,2015-03-31 00:00:00,2015-06-30 00:00:00,2015-09-30 00:00:00,2015-12-31 00:00:00,2016-03-31 00:00:00,2016-06-30 00:00:00,2016-09-30 00:00:00,2016-12-31 00:00:00,2017-03-31 00:00:00,2017-06-30 00:00:00,2017-09-30 00:00:00,2017-12-31 00:00:00,2018-03-31 00:00:00,2018-06-30 00:00:00,2018-09-30 00:00:00,2018-12-31 00:00:00,2019-03-31 00:00:00,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,2023-03-31 00:00:00,2023-06-30 00:00:00,2023-09-30 00:00:00,2023-12-31 00:00:00,2024-03-31 00:00:00,2024-06-30 00:00:00,2024-09-30 00:00:00,2024-12-31 00:00:00,2025-03-31 00:00:00,2025-06-30 00:00:00,2025-09-30 00:00:00,2025-12-31 00:00:00,2026-03-31 00:00:00
Currency,,,,,,Ajanta Pharma,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR,INR
Units,,,,,,Ajanta Pharma,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands,Thousands
Revenues,,,,,,Ajanta Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue from Operations,,,,,,Ajanta Pharma,,,,,,,,,4759000,5158200,5331100,4768100,4731200,5403800,5870500,5303100,5109900,5441100,4851100,5151600,6119400,6427600,6512100,6819600,6682000,7159100,7487400,7568400,7479900,8848000,8379100,8702900,9509300,9381000,9717700,8818400,10210400,10284400,11051500,10540800,11449200,11866400,11461300,11704100,13026500,13537300,13748400,14216400
Outside India,,,,,,Ajanta Pharma,1959800,2510700,2693600,2496800,2415500,3038500,3321700,2999500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,,,,,,Ajanta Pharma,1216800,1176300,1353900,1168300,1482000,1346500,1374000,1241200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Income,,,,,,Ajanta Pharma,,,,,,,,50500,54600,66600,191900,57000,47600,91800,151500,52400,81300,152400,44100,16300,76400,132200,146400,566900,131200,48500,54800,25300,326300,295400,240300,294800,327600,403500,349300,368300,317500,213300,135900,,264700,194800,304400,181100,263300,593400,249700,614300
Other Operating Income,,,,,,Ajanta Pharma,67000,61100,62900,84800,57000,32000,70700,65300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Income-refer,,,,,,Ajanta Pharma,,,,,-41000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355000,,,,,,,,
Excise Duty,,,,,,Ajanta Pharma,-26200,-29400,-31900,-29000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Revenues,,,,,,Ajanta Pharma,3217400,3718700,4078500,3720900,3913500,4417000,4766400,4356500,4813600,5224800,5523000,4825100,4778800,5495600,6022000,5355500,5191200,5593500,4895200,5167900,6195800,6559800,6658500,7386500,6813200,7207600,7542200,7593700,7806200,9143400,8619400,8997700,9836900,9784500,10067000,9186700,10527900,10497700,11187400,10895800,11713900,12061200,11765700,11885200,13289800,14130700,13998100,14830700
Expenses,,,,,,Ajanta Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cost of Goods Sold,,,,,,Ajanta Pharma,,,,,-793900,,,,-956300,,,,,,-875700,,,,,,,,,,-1538700,,-1920600,,,,,,,,,,,,,-404400,,,,,,,,
Cost of Materials Consumed,,,,,,Ajanta Pharma,-587700,-1045900,-913400,-702700,-128300,-1004800,-1182700,-1019500,-91800,-1043100,-977200,-801900,-944500,-823300,-220800,-1139300,-889500,-941000,-819700,-1268200,-1241800,-1242800,-1383400,-1735300,-176500,-1886300,-265400,-1718500,-1872300,-1741000,-2010500,-2169600,-1950500,-2054000,-2460100,-2319000,-2178100,-2235400,-2390500,-2590300,-2384100,-2070900,-2101400,-1909600,-2070800,-2176000,-2350700,-2567600
Purchase of Stock in Trade,,,,,,Ajanta Pharma,-64800,-153600,-82500,-30200,,-128100,-83700,-290000,,-116300,-194100,-71400,-159300,-190100,,-203300,-142500,-150600,-72900,-116500,-337500,-245400,-241500,-296900,,-249700,,-203800,-365100,-380800,-272900,-342200,-365400,-408300,-396400,-292700,-396400,-469800,-392900,,-452800,-457900,-785500,-801800,-516300,-532600,-535500,-713500
"Changes in Inventories of Finished Goods, Work in Progress and Stock in Trade",,,,,,Ajanta Pharma,-144600,251800,-17200,-163400,-111400,137700,111700,354700,54500,-6100,107100,-49300,167500,-76900,-3400,405000,190700,132300,-86300,329400,153900,-176600,-66000,256200,184200,582400,499200,243200,520800,-200500,392800,118600,-488300,-135200,163200,202700,55500,144000,-158300,350900,158400,-88000,308800,-122800,-171700,-459500,23600,233000
Employee Benefit Expense,,,,,,Ajanta Pharma,-459700,-478500,-520700,-546900,-1062400,-637400,-648300,-688400,-1402600,-721600,-774400,-755000,-866800,-894200,-1843400,-1051500,-1047800,-1057500,-1127800,-1074000,-1183200,-1174100,-1203800,-1294800,-1560900,-1305300,-2022200,-1457700,-1579900,-1600800,-1621900,-1655200,-1829400,-1861400,-1924200,-2236400,-2132100,-2222700,-2313500,-2335100,-2837800,-2609600,-2651700,-2797800,-3029000,-3170100,-3305200,-3407200
Other Expenses,,,,,,Ajanta Pharma,-991400,-1004300,-1080700,-946800,,-1245200,-1324500,-1245300,,-1543700,-1718100,-1514600,-1653500,-1582000,,-1918700,-1645900,-1762100,-1671300,-1751500,-1827000,-1812300,-1757700,-2235400,,-1557700,,-1837500,-1981300,-2296700,-2470800,-2587600,-2658100,-2958700,-3404700,-2679300,-2846100,-2593900,-2655600,,-2629400,-3528300,-3023200,-3100600,-3725200,-3920800,-3758200,-4427000
Depreciation and Amortization Expenses,,,,,,Ajanta Pharma,,,,,-103100,,,,-130000,,,,,,-149800,,,,,,,,,,-280200,,-291400,,,,,,,,,,,,,,,,,,,,,
Other Expenses Refer,,,,,,Ajanta Pharma,,,,,35600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2778700,,,,,,,,
Depreciation and Amortization Expenses,,,,,,Ajanta Pharma,-125500,-127200,-131400,-132300,44000,-109700,-117300,-114200,,-139900,-153000,-189200,-134200,-145500,,-166400,-171700,-174900,-186700,-187500,-227800,-233000,-236000,-260400,,-283300,,-306000,-308800,-315400,-317200,-311600,-317800,-327000,-333000,-330200,-331800,-337100,-342600,-342500,-339700,-343900,-359700,-397800,-412900,-429700,-435100,-453700
Finance Costs,,,,,,Ajanta Pharma,,,,,-11700,,,,-4000,,,,,,-1400,,,,,,,,,,-16300,,-25500,,,,,,,,,,,,,,,,,,,,,
Currency Translation Gain(Loss),,,,,,Ajanta Pharma,19500,17300,-16400,21000,,25400,-3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other Income,,,,,,Ajanta Pharma,25600,26800,45400,28800,,36200,23200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance Costs,,,,,,Ajanta Pharma,-15700,-14800,-13800,-14900,,-10700,-15300,-11200,,-2900,-2800,-3900,-700,-900,,-1100,-1700,-1300,-900,-7700,-17900,-49300,-15700,-36200,,-15300,,-25600,-15100,-4000,-9500,-73400,-8800,-9900,-28400,-11300,-8500,-23400,-24900,,-7300,-60200,-79100,-60700,-52600,-33900,-51000,-23600
Finance Costs-Finance Costs,,,,,,Ajanta Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15300,,,,,,,,
Exceptional Items,,,,,,Ajanta Pharma,,,,-84600,,,,,,,,,,,,,,,,,,-10700,-3400,-25100,,,,,,,,,,,,,,,,,,,,,,,,
Earnings before Taxes,,,,,,Ajanta Pharma,873100,1190300,1347800,1148900,1190000,1480400,1526100,1342600,1580200,1651200,1810500,1439800,1187300,1782700,1975300,1280200,1482800,1638400,929600,1091900,1514500,1615600,1751000,1758600,2066900,2492400,2154700,2287800,2204500,2604200,2309400,1976700,2218600,2030000,1683400,1520500,2690400,2759400,2909100,2780400,3221200,2902400,3073900,2694100,3311300,3408100,3586000,3471100
Taxes and Other Expenses,,,,,,Ajanta Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance Costs-Finance Costs,,,,,,Ajanta Pharma,,,,,-329900,,,,-390300,,,,,,-467700,,,,,,,,,,-531300,,-423200,,,,,,,,,,,,,,,,,,,,,
Finance Costs-Finance Costs,,,,,,Ajanta Pharma,,,,,,,,,5600,,,,,,-32900,,,,,,,,,,-58000,,34800,,,,,,,,,,,,,,,,,,,,,
Provision for Income Tax,,,,,,Ajanta Pharma,-276500,-360300,-417200,-407500,,-446000,-386700,-187000,,-468500,-409400,-306700,-238300,-364100,,-246500,-463900,-407900,-234000,-132800,-332000,-401800,-634400,-495300,,-825900,,-833200,-447200,-699900,-413500,-356100,-455100,-563700,-383700,-569900,-683200,-893200,-913100,-731100,-793800,-761100,-948500,-619600,-735000,-783000,-868800,-614000
Provision for Income Tax,,,,,,Ajanta Pharma,,,,,,,,-66000,,123900,24900,7100,-1100,-99700,,-88800,39000,23400,-26600,-70200,-36200,-50200,-41100,28300,,35700,,138000,-19800,55100,21900,-108500,-17300,99700,45400,271900,74000,86800,104300,-22100,30300,23500,203400,178100,-22900,-23200,20500,-190100
Exceptional Items,,,,,,Ajanta Pharma,,,,,860100,,,,1195500,,,,,,1474700,,,,,,,,,,1477600,,1766300,,,,,,,,,,,,,,,,,,,,,
Net Income (Loss),,,,,,Ajanta Pharma,596600,830000,930600,741400,,1034400,1139400,1089600,,1306600,1426000,1140200,947900,1318900,,944900,1057900,1253900,669000,888900,1146300,1163600,1075500,1291600,,1702200,,1592600,1737500,1959400,1917800,1512100,1746200,1566000,1345100,1222500,2081200,1953000,2100300,2027200,2457700,2164800,2328800,2252600,2553400,2601900,2737700,2667000
Supplementary Info,,,,,,Ajanta Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Earnings before Taxes,,,,,,Ajanta Pharma,,,,,1122100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Provision for Income Tax,,,,,,Ajanta Pharma,,,,,9.78,,,,13.58,,,,,,16.76,,,,,,,,,,16.93,,20.41,,,,,,,,,,,,,,,,,,,,,
Net Income (Loss),,,,,,Ajanta Pharma,,,,,9.77,,,,13.58,,,,,,16.75,,,,,,,,,,16.93,,20.41,,,,,,,,,,,,,,,,,,,,,
Operating Income (Loss),,,,,,Ajanta Pharma,843700,1161000,1316200,1198600,,1429500,1518200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Basic EPS - Continuing Operations,,,,,,Ajanta Pharma,6.79,9.44,10.58,8.43,,11.76,12.95,12.38,,14.85,16.19,12.96,,14.99,,10.74,12.02,14.25,7.6,10.1,13.14,13.34,12.33,14.8,,19.51,,18.4,13.39,15.1,14.78,11.66,13.63,12.22,10.5,9.54,16.53,15.51,16.68,16.1,19.54,17.27,18.6,18,20.44,20.83,21.91,21.35
Diluted EPS - Continuing Operations,,,,,,Ajanta Pharma,6.78,9.43,10.57,8.42,,11.75,12.95,12.38,,14.85,,12.95,,14.98,,10.74,12.02,14.25,7.6,10.1,13.14,13.33,12.32,14.8,,19.5,,18.4,13.39,15.1,14.77,11.66,13.63,12.22,10.5,9.54,16.53,15.5,16.67,16.09,19.53,17.26,18.59,18,20.43,20.82,21.91,21.34
